device_id, network, event_time
VV71IG071M,STARZ,2013-08-23 21:05:06
SC86QY057D,SHO,2013-08-23 21:32:37
PH58VN590O,VH1,2013-08-23 19:55:00
HA82YE492W,SHO,2013-08-21 07:18:21
PT75OL582S,DISCOVERY,2013-08-22 01:15:08
DR48GG267O,HBO2,2013-08-22 07:01:32
IY12CO821X,HBO2,2013-08-21 22:43:21
CE49AB174W,SHO2,2013-08-23 17:08:31
PH58VN590O,E!,2013-08-22 06:01:09
IA53NW574S,FX,2013-08-22 05:55:06
EO66MP536A,CW,2013-08-21 00:08:15
LI12KG731F,MTV2,2013-08-21 06:02:19
VV71IG071M,BRAVO,2013-08-23 23:49:13
GP49GT942C,HBO,2013-08-21 17:42:11
NA30KW737V,DISCOVERY,2013-08-22 00:33:52
VL98QB737B,HISTORY,2013-08-22 02:05:02
QJ95BT650A,ID,2013-08-21 10:02:17
HQ79VQ736Z,DISCOVERY,2013-08-21 10:27:12
VF95VD517W,EPIX,2013-08-23 01:46:53
TE64PG865F,EPIX,2013-08-23 23:51:04
MA10HN064W,ID,2013-08-22 07:56:00
GE84MG980E,BIO,2013-08-21 13:19:49
ND43IU942D,STARZ,2013-08-21 10:06:24
FS95NN529B,SHO2,2013-08-23 05:58:07
MY84LR392A,SHO,2013-08-21 18:28:26
RQ95KT885T,HBO2,2013-08-22 09:08:28
HZ63CE590Q,ID,2013-08-22 09:02:24
PT75OL582S,SHO,2013-08-21 13:46:54
PZ37UE517R,HBO2,2013-08-22 02:39:36
NY16UL746T,HISTORY,2013-08-22 07:57:45
QX12AK828P,SCIENCE,2013-08-22 10:37:15
SV77TY755G,HBO,2013-08-22 01:41:36
JT89GZ932F,FOX,2013-08-21 04:36:54
VL98QB737B,SHO,2013-08-21 11:07:45
RX83NQ045B,AMC,2013-08-23 22:51:00
PZ37UE517R,ABC,2013-08-22 13:37:24
WB36HV655W,BRAVO,2013-08-21 16:00:55
JD82IO819A,CC,2013-08-22 17:42:26
NA30KW737V,MTV2,2013-08-21 11:37:01
VV27BK554M,HBOW,2013-08-22 04:32:48
IU33EQ237K,CC,2013-08-21 12:14:58
NY16UL746T,ID,2013-08-22 15:33:45
PT75OL582S,NBC,2013-08-23 05:01:51
VV27BK554M,HISTORY,2013-08-21 13:19:06
IW35FE265X,NBC,2013-08-23 15:48:16
MA58OI386W,BIO,2013-08-22 07:58:34
VL98QB737B,SHO2,2013-08-23 22:59:42
QI44LN564O,MTV2,2013-08-21 00:26:42
WP12SJ925U,ABC,2013-08-23 17:51:28
SV34XA818Q,EPIX,2013-08-21 03:05:03
SV34XA818Q,CW,2013-08-21 16:10:14
FF49XB489F,HBO2,2013-08-23 15:33:42
JT89GZ932F,HBOW,2013-08-22 13:35:06
SV34XA818Q,FX,2013-08-23 12:47:29
YV93QS191N,VH1,2013-08-23 03:12:38
UT97ZW028O,MTV,2013-08-22 05:52:04
TJ65CX118O,FOX,2013-08-23 13:28:14
EP91BB677M,STARZ,2013-08-21 20:17:40
EC16OR399W,NBC,2013-08-22 15:14:19
FG62RN976F,NBC,2013-08-21 08:15:02
NY16UL746T,DISCOVERY,2013-08-23 11:56:48
XV59JB488V,CC,2013-08-23 23:32:05
XS31CG256C,DISCOVERY,2013-08-22 15:56:21
NY16UL746T,STARZ,2013-08-23 11:49:12
RX83NQ045B,E!,2013-08-23 11:40:09
WJ42KK490U,SHO,2013-08-23 08:40:44
GU59YU714B,SHO,2013-08-21 01:54:43
RL78CX933A,SHO2,2013-08-21 14:50:04
GU33KP537X,ABC,2013-08-21 05:34:15
MU63ZY723V,CC,2013-08-23 07:36:58
LQ17YV650I,BRAVO,2013-08-23 22:10:08
EP91BB677M,SHO2,2013-08-22 11:04:03
UT97ZW028O,VH1,2013-08-22 00:49:02
KA66SL055O,AMC,2013-08-22 13:13:27
RX83NQ045B,NATGEO,2013-08-22 06:11:14
SC86QY057D,FOX,2013-08-21 08:54:58
LW46HH313D,STARZ,2013-08-23 11:47:35
QX12AK828P,HISTORY,2013-08-21 09:14:13
IW35FE265X,HISTORY,2013-08-22 22:46:33
HA82YE492W,ABC,2013-08-21 15:12:48
CE49AB174W,TBS,2013-08-21 22:47:56
WP12SJ925U,FOX,2013-08-22 17:59:20
SV77TY755G,SCIENCE,2013-08-22 11:26:03
KQ75EH640E,SHO2,2013-08-21 11:57:32
IU33EQ237K,ID,2013-08-22 02:36:14
UH12DO049K,CW,2013-08-21 20:56:06
MA58OI386W,BIO,2013-08-23 03:33:12
BP35PH479O,HISTORY,2013-08-21 06:09:18
MA58OI386W,HBOW,2013-08-23 11:56:27
VV27BK554M,HBO,2013-08-21 14:04:44
XS31CG256C,STARZ,2013-08-22 06:03:42
XC96QH527U,BIO,2013-08-23 20:43:32
TE64PG865F,MTV,2013-08-23 01:30:27
IY12CO821X,SCIENCE,2013-08-22 15:31:45
KA66SL055O,DISCOVERY,2013-08-22 01:46:14
QI44LN564O,HBO2,2013-08-23 01:33:01
SC53DW780O,E!,2013-08-22 01:11:24
DI69LH573S,NATGEO,2013-08-21 06:14:55
LY55UW624Q,MTV2,2013-08-22 05:46:28
UT97ZW028O,NBC,2013-08-23 15:00:32
FS95NN529B,VH1,2013-08-23 07:03:02
SS94UE211G,FOX,2013-08-22 10:31:54
JD82IO819A,HBO2,2013-08-23 20:21:55
SV77TY755G,HISTORY,2013-08-23 05:16:48
GU33KP537X,CW,2013-08-21 04:05:24
QJ95BT650A,STARZ,2013-08-22 22:50:10
VF95VD517W,VH1,2013-08-21 11:18:24
VF95VD517W,CW,2013-08-22 08:03:38
QF28SG665A,VH1,2013-08-22 03:26:10
NY16UL746T,EPIX,2013-08-23 23:30:34
EC16OR399W,VH1,2013-08-21 17:36:56
HA82YE492W,E!,2013-08-21 13:35:20
DN82QB139I,EPIX,2013-08-23 23:03:20
RQ99MJ132Q,FX,2013-08-23 09:10:14
XC96QH527U,TBS,2013-08-21 20:19:55
XL43IP349Y,HBOW,2013-08-22 14:44:37
HA82YE492W,DISCOVERY,2013-08-22 09:05:46
ND43IU942D,ABC,2013-08-21 10:12:00
RL78CX933A,STARZ,2013-08-22 02:57:36
DI69LH573S,SHO2,2013-08-23 03:18:20
DR48GG267O,SHO,2013-08-23 04:12:41
NH27CD775Q,BIO,2013-08-21 20:18:42
KA66SL055O,E!,2013-08-21 16:19:59
QI44LN564O,BRAVO,2013-08-22 01:45:08
NH27CD775Q,NBC,2013-08-21 11:31:36
EN90GM439E,BIO,2013-08-21 04:15:31
EP91BB677M,FX,2013-08-21 09:25:23
UH12DO049K,HBOW,2013-08-22 10:16:33
XS31CG256C,NATGEO,2013-08-22 04:54:15
ZY37BO869I,SHO2,2013-08-22 00:55:55
SC86QY057D,SHO,2013-08-22 13:56:35
VF95VD517W,BIO,2013-08-21 04:11:12
GU33KP537X,SHO2,2013-08-21 19:50:47
BB70GV147R,FX,2013-08-22 05:51:03
VY20IU522F,EPIX,2013-08-22 06:18:54
RQ95KT885T,MTV,2013-08-21 12:22:19
JT89GZ932F,CC,2013-08-23 03:08:22
BB70GV147R,HBOW,2013-08-22 23:57:04
XV59JB488V,AMC,2013-08-23 05:37:05
OL26HK050O,FOX,2013-08-23 00:25:52
HA82YE492W,SCIENCE,2013-08-23 00:08:22
OH76FO298K,TBS,2013-08-22 20:08:59
GU59YU714B,HBO,2013-08-21 02:04:56
PJ27EL548A,SCIENCE,2013-08-21 17:21:13
OQ98AP763C,FX,2013-08-21 17:08:15
IY12CO821X,BRAVO,2013-08-21 16:46:00
TE64PG865F,FOX,2013-08-21 09:39:26
CE49AB174W,SCIENCE,2013-08-22 16:28:28
FF49XB489F,HBOW,2013-08-21 21:53:18
VV27BK554M,ID,2013-08-22 16:47:24
GE95BW891Q,BIO,2013-08-22 01:35:23
LW46HH313D,NATGEO,2013-08-22 23:21:12
QX12AK828P,HISTORY,2013-08-23 16:03:00
EC16OR399W,VH1,2013-08-21 14:32:16
GU59YU714B,ABC,2013-08-23 17:36:25
SC53DW780O,SHO,2013-08-22 04:26:40
RE78PV566H,HBO,2013-08-21 03:23:54
IP39JT937D,NATGEO,2013-08-23 14:17:06
FF49XB489F,SHO2,2013-08-23 18:40:33
QI44LN564O,FOX,2013-08-21 21:52:20
BA20VY674I,HBO,2013-08-23 00:44:03
EO66MP536A,CC,2013-08-23 06:18:52
TJ65CX118O,FX,2013-08-21 03:23:55
FG62RN976F,STARZ,2013-08-21 13:41:03
EP91BB677M,E!,2013-08-22 11:16:15
IB49LB739J,HBO,2013-08-21 12:59:47
SC86QY057D,CC,2013-08-23 07:02:23
DI69LH573S,TBS,2013-08-22 18:04:04
IN68QL999Q,SHO,2013-08-22 16:26:47
NH27CD775Q,HBO,2013-08-22 03:37:34
EP91BB677M,HBO,2013-08-23 03:33:39
LM24VN835H,EPIX,2013-08-21 14:10:14
PZ37UE517R,DISCOVERY,2013-08-21 03:22:24
LW46HH313D,HBO,2013-08-22 21:24:14
UT97ZW028O,HISTORY,2013-08-22 16:53:41
OQ98AP763C,MTV2,2013-08-23 11:04:41
RE78PV566H,ID,2013-08-21 13:36:20
BD46AI294A,BIO,2013-08-23 15:33:54
IP39JT937D,SHO2,2013-08-23 21:50:06
QX12AK828P,MTV2,2013-08-22 23:30:14
NH27CD775Q,CW,2013-08-23 15:58:32
IA53NW574S,EPIX,2013-08-21 18:45:09
NA30KW737V,SHO,2013-08-23 12:30:25
VV27BK554M,FOX,2013-08-21 06:57:08
JD82IO819A,E!,2013-08-22 08:12:59
TJ65CX118O,FOX,2013-08-21 06:52:06
ND43IU942D,E!,2013-08-23 08:35:23
XV59JB488V,STARZ,2013-08-22 23:37:39
BB70GV147R,FX,2013-08-22 05:17:28
XL43IP349Y,HBOW,2013-08-23 11:40:09
SV34XA818Q,DISCOVERY,2013-08-21 06:42:36
EP91BB677M,DISCOVERY,2013-08-21 07:18:51
IA53NW574S,HBO,2013-08-22 01:06:08
MU63ZY723V,SHO,2013-08-21 07:23:00
IN68QL999Q,HBO2,2013-08-21 14:15:59
NA30KW737V,AMC,2013-08-21 04:55:27
MY84LR392A,FOX,2013-08-22 08:55:51
ND43IU942D,MTV,2013-08-22 07:51:11
SV34XA818Q,EPIX,2013-08-21 06:46:45
VY20IU522F,ID,2013-08-22 22:24:58
UT30TK841J,ID,2013-08-22 00:28:02
JD82IO819A,HBO2,2013-08-23 04:53:25
FU38RN552M,CC,2013-08-21 18:14:05
DR48GG267O,HBOW,2013-08-21 03:53:50
SC53DW780O,CC,2013-08-23 23:31:35
JD82IO819A,NBC,2013-08-23 20:21:44
NA30KW737V,CC,2013-08-22 09:56:42
SC53DW780O,HBO,2013-08-22 03:56:42
RE78PV566H,SHO,2013-08-21 17:21:26
FU38RN552M,FX,2013-08-21 17:46:18
QH19LK429H,DISCOVERY,2013-08-21 11:29:04
RE78PV566H,ABC,2013-08-23 07:59:20
CW47QZ635H,HBO,2013-08-23 23:25:30
DR48GG267O,HBO,2013-08-21 03:07:46
HA82YE492W,HBOW,2013-08-23 16:00:53
IN68QL999Q,AMC,2013-08-21 09:29:03
PH58VN590O,SCIENCE,2013-08-22 14:11:00
BQ10WW667L,TBS,2013-08-22 02:50:19
NY16UL746T,HISTORY,2013-08-22 23:16:55
MY84LR392A,HISTORY,2013-08-23 12:29:46
IB49LB739J,NBC,2013-08-23 00:31:16
GK39DH564M,DISCOVERY,2013-08-21 02:45:26
QX12AK828P,ID,2013-08-23 01:36:08
NY39MF216L,AMC,2013-08-23 09:02:21
GK39DH564M,E!,2013-08-23 16:11:42
JJ93LK283X,ABC,2013-08-21 07:10:15
DI69LH573S,MTV2,2013-08-23 21:36:10
BQ10WW667L,STARZ,2013-08-23 15:32:53
DN82QB139I,NBC,2013-08-21 20:42:33
YV93QS191N,SHO,2013-08-22 18:44:22
JT89GZ932F,SCIENCE,2013-08-21 12:32:31
UH12DO049K,ID,2013-08-21 03:04:08
ND43IU942D,ABC,2013-08-23 20:11:36
NH27CD775Q,CC,2013-08-22 14:42:02
QJ95BT650A,SHO2,2013-08-22 05:10:56
FU38RN552M,HBO2,2013-08-21 12:53:09
DI69LH573S,SHO,2013-08-22 14:01:11
VL98QB737B,E!,2013-08-22 04:55:52
HQ79VQ736Z,BIO,2013-08-22 02:34:55
FU38RN552M,MTV2,2013-08-22 20:31:28
MA10HN064W,AMC,2013-08-21 14:06:20
WJ42KK490U,BRAVO,2013-08-21 14:10:05
XC96QH527U,VH1,2013-08-22 21:27:55
VL98QB737B,CW,2013-08-22 00:14:37
GU33KP537X,NBC,2013-08-23 07:22:52
UT97ZW028O,FOX,2013-08-23 13:46:46
XC96QH527U,HBO2,2013-08-23 18:43:12
UH12DO049K,HISTORY,2013-08-22 04:38:52
IY12CO821X,E!,2013-08-22 21:31:41
BQ10WW667L,SHO,2013-08-22 17:43:38
QI44LN564O,E!,2013-08-22 14:15:56
WB36HV655W,FOX,2013-08-22 14:16:16
BB70GV147R,SHO2,2013-08-23 15:49:16
PZ37UE517R,DISCOVERY,2013-08-22 02:39:26
GK39DH564M,AMC,2013-08-21 10:16:40
BQ10WW667L,SCIENCE,2013-08-23 00:07:16
OH76FO298K,ABC,2013-08-23 12:30:44
UK95VA338W,SHO,2013-08-22 23:16:40
SC86QY057D,ABC,2013-08-21 22:09:42
OH76FO298K,BIO,2013-08-23 18:32:41
IU33EQ237K,BRAVO,2013-08-22 15:37:14
MY84LR392A,MTV2,2013-08-21 10:08:54
SC86QY057D,ABC,2013-08-22 12:56:42
BA20VY674I,E!,2013-08-21 17:34:54
GU59YU714B,HBO2,2013-08-22 17:03:34
FF49XB489F,VH1,2013-08-22 16:59:37
LE13PF497K,FX,2013-08-23 02:04:27
LY55UW624Q,FOX,2013-08-23 00:00:55
DR48GG267O,SCIENCE,2013-08-23 10:16:44
LE13PF497K,NATGEO,2013-08-23 10:57:44
FF49XB489F,HBO,2013-08-21 22:45:14
FF49XB489F,HBO2,2013-08-23 17:14:28
NY16UL746T,HBOW,2013-08-21 12:47:09
DR48GG267O,BRAVO,2013-08-22 10:42:49
LY55UW624Q,ABC,2013-08-22 09:30:10
VL98QB737B,HBOW,2013-08-23 01:32:36
MY84LR392A,SCIENCE,2013-08-23 23:37:35
TE64PG865F,HBOW,2013-08-22 12:35:50
OH76FO298K,DISCOVERY,2013-08-22 14:28:18
FG62RN976F,DISCOVERY,2013-08-22 16:04:02
QX12AK828P,NBC,2013-08-22 16:03:01
QH19LK429H,TBS,2013-08-21 17:00:05
IN68QL999Q,SHO,2013-08-23 00:27:42
WP12SJ925U,DISCOVERY,2013-08-22 07:39:41
XS31CG256C,SCIENCE,2013-08-21 06:43:18
XL43IP349Y,SHO,2013-08-23 16:26:26
FS95NN529B,HBO,2013-08-22 05:31:21
MY84LR392A,EPIX,2013-08-23 12:44:34
NH27CD775Q,SCIENCE,2013-08-22 06:47:56
RE78PV566H,HBO,2013-08-21 12:18:19
IU33EQ237K,HBOW,2013-08-22 04:37:00
NA30KW737V,SHO2,2013-08-23 03:34:42
SV34XA818Q,ABC,2013-08-23 21:45:21
PT75OL582S,ID,2013-08-23 18:37:26
XS31CG256C,BIO,2013-08-23 18:35:48
LQ17YV650I,CW,2013-08-23 21:01:00
MA10HN064W,MTV,2013-08-22 20:44:35
MA58OI386W,HBO2,2013-08-23 06:27:27
BD46AI294A,TBS,2013-08-23 19:54:36
NH27CD775Q,AMC,2013-08-22 16:38:37
VF95VD517W,FOX,2013-08-22 21:33:05
JD82IO819A,SHO2,2013-08-23 15:34:05
IV86ZY537Q,MTV2,2013-08-23 22:24:14
IY12CO821X,AMC,2013-08-23 19:08:12
XW28NO130P,SHO2,2013-08-21 16:01:16
QJ95BT650A,ABC,2013-08-21 05:18:53
NH27CD775Q,AMC,2013-08-21 04:36:29
SC53DW780O,SHO2,2013-08-23 00:14:37
NY16UL746T,NATGEO,2013-08-22 09:25:13
ZY37BO869I,FOX,2013-08-22 03:48:01
LI12KG731F,MTV2,2013-08-22 05:43:46
UH12DO049K,NATGEO,2013-08-21 11:26:36
SV77TY755G,VH1,2013-08-21 14:49:45
YV93QS191N,FOX,2013-08-22 22:50:01
OL26HK050O,E!,2013-08-21 18:49:48
RL78CX933A,SHO,2013-08-22 14:58:06
TJ65CX118O,VH1,2013-08-23 13:30:54
PH58VN590O,SHO2,2013-08-23 23:46:11
IW35FE265X,BRAVO,2013-08-21 12:27:33
CW47QZ635H,SHO2,2013-08-23 19:38:03
CW47QZ635H,TBS,2013-08-23 15:24:25
SC86QY057D,VH1,2013-08-23 02:05:06
DR48GG267O,E!,2013-08-23 19:57:44
SV77TY755G,ABC,2013-08-21 14:23:05
XC96QH527U,DISCOVERY,2013-08-22 22:45:13
DI69LH573S,MTV,2013-08-22 08:08:21
KA66SL055O,BIO,2013-08-22 05:44:38
BD46AI294A,VH1,2013-08-21 07:36:45
QH19LK429H,NBC,2013-08-21 00:59:53
IP39JT937D,HBOW,2013-08-23 14:37:08
FG62RN976F,VH1,2013-08-22 07:53:36
MA58OI386W,SHO,2013-08-21 08:37:00
PJ27EL548A,ID,2013-08-21 11:03:28
IY12CO821X,NATGEO,2013-08-22 03:06:23
IA53NW574S,NBC,2013-08-21 04:44:52
XL43IP349Y,STARZ,2013-08-23 06:54:00
NY16UL746T,SHO2,2013-08-22 08:57:26
NH27CD775Q,BRAVO,2013-08-21 07:40:21
BQ10WW667L,E!,2013-08-21 13:58:09
SV34XA818Q,VH1,2013-08-21 16:47:37
JT89GZ932F,HBO,2013-08-21 18:36:04
TE64PG865F,NATGEO,2013-08-22 17:36:33
QJ95BT650A,FX,2013-08-22 18:45:40
FS95NN529B,BIO,2013-08-22 12:40:57
FU38RN552M,AMC,2013-08-23 21:36:44
BP35PH479O,E!,2013-08-21 07:31:42
SC53DW780O,ID,2013-08-23 14:36:16
NH27CD775Q,HBO2,2013-08-23 12:23:55
JD82IO819A,SCIENCE,2013-08-23 08:46:54
NY16UL746T,FX,2013-08-23 15:35:59
MA10HN064W,SHO,2013-08-21 22:58:13
QI44LN564O,VH1,2013-08-21 15:25:23
RX83NQ045B,ABC,2013-08-21 14:24:25
XC96QH527U,MTV,2013-08-22 17:07:39
FS95NN529B,MTV,2013-08-21 08:05:54
KA66SL055O,STARZ,2013-08-21 22:07:31
RE78PV566H,ID,2013-08-23 17:15:25
XV59JB488V,MTV2,2013-08-23 11:27:10
MY84LR392A,NBC,2013-08-21 09:33:11
DN82QB139I,CW,2013-08-22 17:25:29
UH12DO049K,NBC,2013-08-23 13:41:02
RE78PV566H,STARZ,2013-08-22 04:33:22
OH76FO298K,SHO,2013-08-23 12:28:15
HZ63CE590Q,MTV2,2013-08-21 05:30:45
NH27CD775Q,EPIX,2013-08-23 10:09:37
LM24VN835H,MTV,2013-08-21 07:19:11
ND43IU942D,ID,2013-08-21 09:45:19
XS31CG256C,VH1,2013-08-22 02:13:07
FU38RN552M,HISTORY,2013-08-23 14:30:51
XW28NO130P,DISCOVERY,2013-08-22 01:13:47
CE49AB174W,CW,2013-08-23 17:07:18
LE13PF497K,NBC,2013-08-21 22:00:41
SC53DW780O,SCIENCE,2013-08-22 23:37:59
FS95NN529B,ABC,2013-08-21 23:28:59
GE84MG980E,NBC,2013-08-22 00:24:00
OQ98AP763C,MTV2,2013-08-21 12:59:32
BP35PH479O,SHO,2013-08-23 17:15:59
SV34XA818Q,MTV2,2013-08-22 07:14:08
QJ95BT650A,CC,2013-08-21 21:45:31
YV93QS191N,HBO,2013-08-22 06:02:17
IW35FE265X,BRAVO,2013-08-22 20:08:09
PZ37UE517R,HBOW,2013-08-21 22:23:58
HQ79VQ736Z,BRAVO,2013-08-21 23:06:10
NY16UL746T,ABC,2013-08-22 19:02:43
LY55UW624Q,ID,2013-08-23 15:39:14
IV86ZY537Q,BIO,2013-08-21 13:52:10
IV86ZY537Q,HBOW,2013-08-21 19:21:08
SC86QY057D,HBO,2013-08-23 01:25:41
XV59JB488V,HBOW,2013-08-23 14:32:10
RL78CX933A,SHO,2013-08-23 16:04:53
NY16UL746T,EPIX,2013-08-21 06:23:05
OH76FO298K,MTV,2013-08-22 15:45:06
UK95VA338W,HBOW,2013-08-22 14:07:22
TE64PG865F,ID,2013-08-22 09:33:06
HZ63CE590Q,SHO2,2013-08-22 02:08:07
BQ10WW667L,NBC,2013-08-23 00:08:27
WJ42KK490U,AMC,2013-08-21 16:16:46
PJ27EL548A,NATGEO,2013-08-23 01:12:08
LY55UW624Q,HBO2,2013-08-21 15:31:15
XL43IP349Y,SCIENCE,2013-08-23 09:13:17
MA10HN064W,BIO,2013-08-22 12:01:41
FF49XB489F,HBO2,2013-08-22 14:08:48
XS31CG256C,CC,2013-08-21 09:55:38
BD46AI294A,HISTORY,2013-08-22 11:27:29
GK39DH564M,BIO,2013-08-23 08:36:52
SC53DW780O,VH1,2013-08-23 22:36:17
OH76FO298K,ABC,2013-08-22 06:12:56
KQ75EH640E,CC,2013-08-22 01:37:21
HA82YE492W,STARZ,2013-08-22 04:20:23
JD82IO819A,E!,2013-08-21 14:24:19
GP49GT942C,HISTORY,2013-08-22 15:57:26
WP12SJ925U,FOX,2013-08-21 20:59:19
DI69LH573S,E!,2013-08-22 07:29:37
FS95NN529B,NATGEO,2013-08-23 05:06:18
QJ95BT650A,BIO,2013-08-21 19:51:22
OH76FO298K,TBS,2013-08-22 06:52:54
VF95VD517W,MTV,2013-08-22 09:29:04
QH19LK429H,CC,2013-08-22 19:38:03
FS95NN529B,HBO2,2013-08-21 23:12:13
VV71IG071M,ID,2013-08-21 18:43:07
KQ75EH640E,ID,2013-08-21 12:43:06
IP39JT937D,SCIENCE,2013-08-23 05:51:39
NY16UL746T,ID,2013-08-22 13:42:52
QH19LK429H,FOX,2013-08-23 20:32:47
XV59JB488V,SCIENCE,2013-08-23 01:08:47
GK39DH564M,AMC,2013-08-23 20:12:49
PJ27EL548A,VH1,2013-08-22 04:05:57
IV86ZY537Q,CC,2013-08-21 06:07:54
LI12KG731F,EPIX,2013-08-21 21:01:53
BB70GV147R,DISCOVERY,2013-08-23 01:02:56
EO66MP536A,NBC,2013-08-23 15:37:24
JT89GZ932F,BIO,2013-08-23 03:44:53
XW28NO130P,SHO2,2013-08-21 10:38:05
DI69LH573S,DISCOVERY,2013-08-23 11:09:31
GU33KP537X,AMC,2013-08-22 16:17:04
BD46AI294A,DISCOVERY,2013-08-21 16:50:15
UT30TK841J,SCIENCE,2013-08-23 13:01:59
UK95VA338W,ABC,2013-08-23 17:42:59
GU59YU714B,AMC,2013-08-23 15:40:46
EN90GM439E,FOX,2013-08-22 11:10:16
XS31CG256C,FOX,2013-08-23 22:37:57
OL26HK050O,HBO2,2013-08-22 06:46:14
PT75OL582S,HBO,2013-08-22 04:31:41
UT97ZW028O,HBOW,2013-08-22 04:56:25
HA82YE492W,EPIX,2013-08-22 18:22:55
IY12CO821X,SHO,2013-08-23 05:41:31
IN68QL999Q,HBOW,2013-08-22 15:58:42
FU38RN552M,MTV,2013-08-22 18:12:36
LY55UW624Q,MTV2,2013-08-21 04:16:51
VF95VD517W,ABC,2013-08-22 06:55:14
PJ27EL548A,BRAVO,2013-08-21 14:11:13
JJ93LK283X,MTV,2013-08-23 18:20:40
MY84LR392A,BRAVO,2013-08-22 09:20:29
MA58OI386W,MTV2,2013-08-21 21:22:16
MU63ZY723V,EPIX,2013-08-23 13:01:35
PT75OL582S,NATGEO,2013-08-22 19:51:13
IA53NW574S,EPIX,2013-08-21 10:33:29
PJ27EL548A,MTV2,2013-08-22 09:59:09
IW35FE265X,HBO2,2013-08-21 14:19:42
CW47QZ635H,MTV,2013-08-23 06:58:08
SC86QY057D,E!,2013-08-22 21:36:49
EO66MP536A,AMC,2013-08-23 11:39:44
LI12KG731F,NBC,2013-08-23 20:54:20
JD82IO819A,BIO,2013-08-23 04:32:18
ND43IU942D,FOX,2013-08-21 14:55:24
IY12CO821X,NATGEO,2013-08-23 19:52:25
HA82YE492W,SHO2,2013-08-22 02:45:24
GE84MG980E,DISCOVERY,2013-08-21 03:27:49
ND43IU942D,NBC,2013-08-23 13:19:17
LW46HH313D,ID,2013-08-23 23:04:11
OL26HK050O,FOX,2013-08-23 23:00:16
WB36HV655W,SHO,2013-08-22 06:39:45
OL26HK050O,SHO2,2013-08-23 07:31:00
HQ79VQ736Z,MTV2,2013-08-22 15:19:05
GE95BW891Q,ID,2013-08-21 09:46:20
UT97ZW028O,CW,2013-08-23 05:00:58
PT75OL582S,AMC,2013-08-23 01:58:48
SS94UE211G,VH1,2013-08-23 03:05:51
OH76FO298K,MTV2,2013-08-22 10:09:20
WJ42KK490U,HISTORY,2013-08-23 15:41:03
VV27BK554M,E!,2013-08-22 07:53:06
DR48GG267O,MTV,2013-08-22 04:55:21
FF49XB489F,HBOW,2013-08-22 07:44:36
VY20IU522F,SHO,2013-08-21 16:01:07
NH27CD775Q,CC,2013-08-21 01:07:28
VY20IU522F,MTV,2013-08-22 09:44:07
MA10HN064W,HBOW,2013-08-23 12:49:40
HZ63CE590Q,FOX,2013-08-23 10:49:04
GE95BW891Q,FOX,2013-08-21 00:35:12
VY20IU522F,ABC,2013-08-21 14:58:38
CE49AB174W,CC,2013-08-22 23:53:34
PJ27EL548A,BRAVO,2013-08-22 12:50:10
RQ95KT885T,HBO2,2013-08-21 11:52:55
QJ95BT650A,ABC,2013-08-23 23:30:37
QX12AK828P,BRAVO,2013-08-22 12:52:44
RQ99MJ132Q,VH1,2013-08-21 01:30:56
VF95VD517W,DISCOVERY,2013-08-21 00:52:09
NY39MF216L,ABC,2013-08-21 08:35:31
OQ98AP763C,HBO,2013-08-22 18:49:04
PJ27EL548A,FOX,2013-08-22 10:42:21
GP49GT942C,ABC,2013-08-23 05:51:26
PT75OL582S,NATGEO,2013-08-23 08:30:53
EO66MP536A,BRAVO,2013-08-21 15:33:09
BD46AI294A,HBO,2013-08-22 16:34:04
GU33KP537X,NBC,2013-08-22 19:14:41
HQ79VQ736Z,BIO,2013-08-22 18:34:08
VF95VD517W,SHO2,2013-08-23 00:38:43
UK95VA338W,TBS,2013-08-23 03:44:09
FF49XB489F,SHO2,2013-08-23 07:01:51
ZY37BO869I,BIO,2013-08-21 11:31:18
BA20VY674I,FX,2013-08-22 15:26:03
IB49LB739J,BIO,2013-08-22 15:56:58
LY55UW624Q,SHO,2013-08-22 13:38:59
RQ99MJ132Q,BIO,2013-08-21 04:11:06
OL26HK050O,NATGEO,2013-08-22 06:23:16
CW47QZ635H,EPIX,2013-08-21 05:18:08
PH58VN590O,HISTORY,2013-08-22 10:59:24
NA30KW737V,BIO,2013-08-22 01:49:14
IV86ZY537Q,CC,2013-08-22 19:46:16
VY20IU522F,TBS,2013-08-21 00:41:12
GE95BW891Q,HISTORY,2013-08-23 01:20:48
UH12DO049K,HISTORY,2013-08-22 23:56:22
FG62RN976F,HISTORY,2013-08-22 11:50:33
BQ10WW667L,HBO,2013-08-22 12:10:56
IV86ZY537Q,BRAVO,2013-08-22 04:33:22
WB36HV655W,ABC,2013-08-23 16:23:03
GU59YU714B,SHO,2013-08-22 18:18:23
NY39MF216L,VH1,2013-08-23 05:29:40
OH76FO298K,HBOW,2013-08-22 20:19:11
IY12CO821X,E!,2013-08-21 11:11:32
KA66SL055O,FX,2013-08-22 07:44:55
JJ93LK283X,VH1,2013-08-23 08:57:38
QI44LN564O,ABC,2013-08-21 09:18:32
GP49GT942C,BIO,2013-08-23 06:02:19
TJ65CX118O,E!,2013-08-21 04:07:56
RE78PV566H,BRAVO,2013-08-21 15:05:08
OH76FO298K,BIO,2013-08-22 20:22:04
DR48GG267O,FOX,2013-08-22 17:35:26
PH58VN590O,E!,2013-08-22 08:32:05
GU59YU714B,STARZ,2013-08-21 18:32:54
DI69LH573S,MTV,2013-08-21 05:14:45
